baseline_n_catchments,baseline_npi_max,baseline_npi_mean,baseline_npi_mean_worst3,baseline_npi_mean_worst5,baseline_npi_mean_worst6,baseline_npi_p90,baseline_solidity_mean,baseline_solidity_mean_best6,baseline_solidity_mean_worst3,baseline_solidity_mean_worst5,baseline_solidity_mean_worst6,baseline_solidity_min,baseline_solidity_p10,delta_npi_max,delta_npi_mean,delta_npi_mean_on_baseline_worst5_sites,delta_npi_mean_on_baseline_worst6_sites,delta_npi_mean_worst3,delta_npi_mean_worst5,delta_npi_mean_worst6,delta_npi_p90,delta_solidity_mean,delta_solidity_mean_best6,delta_solidity_mean_on_baseline_worst5_sites,delta_solidity_mean_on_baseline_worst6_sites,delta_solidity_mean_worst3,delta_solidity_mean_worst5,delta_solidity_mean_worst6,delta_solidity_min,delta_solidity_p10,error,modality,n_sites_used_baseline_worst5_npi,n_sites_used_baseline_worst5_solidity,n_sites_used_baseline_worst6_npi,n_sites_used_baseline_worst6_solidity,pair_id,replay_path,result_json,selected_explored_index,selected_n_catchments,selected_npi_max,selected_npi_mean,selected_npi_mean_worst3,selected_npi_mean_worst5,selected_npi_mean_worst6,selected_npi_p90,selected_solidity_mean,selected_solidity_mean_best6,selected_solidity_mean_worst3,selected_solidity_mean_worst5,selected_solidity_mean_worst6,selected_solidity_min,selected_solidity_p10,selected_source,status
18,1.8827138246236481,1.5744592377539655,1.8218937171504994,1.7918036580634216,1.7746381854683635,1.786223639657664,0.8900579656656222,0.9780953156200803,0.7476548067896597,0.7747768421271743,0.7884146640367854,0.7217186975494809,0.7677037661069175,0.0,-0.01330517147507626,-0.047898617310273915,-0.03991551442522826,0.014121854744666873,-0.0025919917578729468,-0.01125708560848171,0.023229716782722676,0.006837527328504178,0.0072971395213189405,-0.002012976870651784,-0.001677480725543153,-0.00335496145108638,-0.002012976870651828,-0.00167748072554319,-0.010064884353258918,0.0,,multimodal,5.0,5.0,6.0,6.0,shape_niceness_med_18,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_multimodal_vague/shape_niceness_med_18.explore_replay.pkl,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_multimodal_vague/shape_niceness_med_18.json,1,18,1.8827138246236481,1.5611540662788892,1.8360155718951663,1.7892116663055486,1.7633810998598818,1.8094533564403867,0.8968954929941264,0.9853924551413993,0.7442998453385733,0.7727638652565225,0.7867371833112422,0.711653813196222,0.7677037661069175,force_assign,completed
18,2.1805659911370197,1.6256425209016128,2.0746360634062273,1.9366563918775541,1.8962083696098366,1.9772035502256669,0.8822875918238455,0.9773100992285301,0.7101839606353361,0.7492349244038745,0.7692173733422091,0.6555938577247438,0.7593714274247251,0.0,-0.00470265192292052,-0.005909967529558813,-0.004924972941299011,0.0,-0.004010601600308306,-0.004924972941299011,0.0,0.00456772752441581,-0.0037499392018621736,0.019435642848650358,0.016196369040541964,0.0033764938891608365,0.01538391352160362,0.014791521236945604,0.0,0.00709063716723779,,multimodal,5.0,5.0,6.0,6.0,shape_niceness_med_19,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_multimodal_vague/shape_niceness_med_19.explore_replay.pkl,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_multimodal_vague/shape_niceness_med_19.json,2,18,2.1805659911370197,1.6209398689786922,2.0746360634062273,1.9326457902772458,1.8912833966685376,1.9772035502256669,0.8868553193482613,0.9735601600266679,0.7135604545244969,0.7646188379254781,0.7840088945791547,0.6555938577247438,0.7664620645919629,force_assign,completed
18,1.7944519048713254,1.5376578268355507,1.7564073246033818,1.7367223599111399,1.7154839484517872,1.7352794910725517,0.9130679154070857,0.985612402848644,0.8090610436543916,0.8304112165680386,0.8404089591671662,0.7544097693349111,0.8447189287595234,0.0,-0.026668804521040146,-0.11637076610008341,-0.08000641356312106,-0.00700464523351596,-0.0427310215504777,-0.05273547165290249,-0.014709754990384294,0.009644610736340153,0.010090384525038187,0.026817863088507043,0.022348219240422535,-0.002886161340673432,0.00489739752106777,0.004864897409254332,0.0,-0.0025975452066060445,,multimodal,5.0,5.0,6.0,6.0,shape_niceness_med_20,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_multimodal_vague/shape_niceness_med_20.explore_replay.pkl,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_multimodal_vague/shape_niceness_med_20.json,2,18,1.7944519048713254,1.5109890223145106,1.7494026793698658,1.6939913383606622,1.6627484767988847,1.7205697360821675,0.9227125261434258,0.9957027873736822,0.8061748823137181,0.8353086140891064,0.8452738565764205,0.7544097693349111,0.8421213835529173,force_assign,completed
18,1.9097754716888822,1.530320409458258,1.8159574327262595,1.7590996504420118,1.741737689683558,1.7368947756507016,0.9042743166554771,0.9867412752064247,0.805065123001023,0.8164877897173749,0.8215972569232654,0.7879379542249915,0.8143010029350093,-0.028748259492213935,-0.006937467185529345,-0.07470331819798628,-0.07470331819798628,-0.00958275316407109,-0.005667370566361241,-0.017393563713688165,0.0,0.00323278980894548,0.0,0.02966906529670124,0.023735252237360994,0.010843790020296007,0.01262695365427935,0.012958647685512359,0.02401001429912064,0.004620357941295894,,multimodal,5.0,4.0,5.0,5.0,shape_niceness_med_21,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_multimodal_vague/shape_niceness_med_21.explore_replay.pkl,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_multimodal_vague/shape_niceness_med_21.json,1,18,1.8810272121966682,1.5233829422727287,1.8063746795621884,1.7534322798756505,1.7243441259698697,1.7368947756507016,0.9075071064644226,0.9867412752064247,0.815908913021319,0.8291147433716543,0.8345559046087777,0.8119479685241121,0.8189213608763052,resolve,completed
18,2.006044590420831,1.5598128896464338,1.807081483087804,1.7316188647202775,1.7082748911925876,1.67883381053437,0.9129599962246251,0.977223551084379,0.8114978557864401,0.828419068838002,0.8386293331194005,0.7477696674778873,0.8451522473803484,0.0,-0.016830706825322395,-0.014139333442640067,-0.011782777868866723,0.0,-0.002694842758230065,-0.0028863239290561893,0.0,-0.0014306817512850234,0.0003332971655883865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,multimodal,5.0,5.0,6.0,6.0,shape_niceness_med_22,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_multimodal_vague/shape_niceness_med_22.explore_replay.pkl,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_multimodal_vague/shape_niceness_med_22.json,2,18,2.006044590420831,1.5429821828211114,1.807081483087804,1.7289240219620474,1.7053885672635314,1.67883381053437,0.9115293144733401,0.9775568482499674,0.8114978557864401,0.828419068838002,0.8386293331194005,0.7477696674778873,0.8451522473803484,force_assign,completed
18,1.7530555452645389,1.5373196430855542,1.7340576685064482,1.7055263170137187,1.6856393662311187,1.7158141247346244,0.9127850390584437,0.9714447602397942,0.8426754581358598,0.851849842920976,0.8585135740308778,0.8251711427066724,0.8523090834766887,0.0,-0.009487431170369653,-0.026131130898491995,-0.021775942415409994,0.0,-0.021150048744692285,-0.017858891628783846,0.0,0.008259793410702043,0.0008130056008108788,0.0297352562785276,0.024779380232106334,0.007796666485209047,0.0152960960682057,0.013452611081789079,0.0,0.014610064366468611,,multimodal,5.0,5.0,6.0,6.0,shape_niceness_med_23,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_multimodal_vague/shape_niceness_med_23.explore_replay.pkl,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_multimodal_vague/shape_niceness_med_23.json,1,18,1.7530555452645389,1.5278322119151846,1.7340576685064482,1.6843762682690264,1.6677804746023348,1.7158141247346244,0.9210448324691457,0.9722577658406051,0.8504721246210688,0.8671459389891817,0.8719661851126669,0.8251711427066724,0.8669191478431573,force_assign,completed
18,1.8283190767980233,1.4458567143500751,1.6831687394365762,1.633261710773618,1.615631306108907,1.6068901118198202,0.9314273958856548,0.9985686705278788,0.8083902729021296,0.8305152297977422,0.8450155650613201,0.7996117043406948,0.8153567972804353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,multimodal,5.0,5.0,6.0,6.0,shape_niceness_med_24,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_multimodal_vague/shape_niceness_med_24.explore_replay.pkl,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_multimodal_vague/shape_niceness_med_24.json,2,18,1.8283190767980233,1.4458567143500751,1.6831687394365762,1.633261710773618,1.615631306108907,1.6068901118198202,0.9314273958856548,0.9985686705278788,0.8083902729021296,0.8305152297977422,0.8450155650613201,0.7996117043406948,0.8153567972804353,resolve,completed
18,2.0513254356081605,1.481690110625002,1.824837216025801,1.7054208830046158,1.6687761849353049,1.7002179398727661,0.9197081508916654,0.9828078669116421,0.7768253079541334,0.8230243304808098,0.8368861858137119,0.7107765451664937,0.8274327639934902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,multimodal,5.0,5.0,6.0,6.0,shape_niceness_med_25,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_multimodal_vague/shape_niceness_med_25.explore_replay.pkl,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_multimodal_vague/shape_niceness_med_25.json,0,18,2.0513254356081605,1.481690110625002,1.824837216025801,1.7054208830046158,1.6687761849353049,1.7002179398727661,0.9197081508916654,0.9828078669116421,0.7768253079541334,0.8230243304808098,0.8368861858137119,0.7107765451664937,0.8274327639934902,baseline,completed
18,2.146903430842472,1.5464115094562265,1.9767344049512336,1.8639729643953102,1.8231365797675725,1.8631545623609436,0.9031260286477075,0.9957733038764798,0.7543674521972585,0.7871526404543905,0.7998657595222971,0.685352622061574,0.8042015998854439,-0.1840152147251799,-0.03932940139591423,-0.1415858450252911,-0.11798820418774258,-0.1895893866799978,-0.1415858450252907,-0.11798820418774247,-0.19000993917967102,0.010029072940055728,0.0,0.03610466258420138,0.03008721882016781,0.051521212511212,0.03610466258420153,0.03008721882016785,0.06520541365266885,0.03189729147599074,,multimodal,5.0,5.0,6.0,6.0,shape_niceness_med_26,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_multimodal_vague/shape_niceness_med_26.explore_replay.pkl,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_multimodal_vague/shape_niceness_med_26.json,1,18,1.962888216117292,1.5070821080603123,1.7871450182712358,1.7223871193700195,1.70514837557983,1.6731446231812726,0.9131551015877633,0.9957733038764798,0.8058886647084705,0.823257303038592,0.829952978342465,0.7505580357142428,0.8360988913614347,force_assign,completed
18,1.9358686174874449,1.5018431401757997,1.7733948378213995,1.6979566283366156,1.6728067514158358,1.6719470393368998,0.9263410868465893,0.9864824655125725,0.7848639030047195,0.8358451767845413,0.8492891369804404,0.739468110143623,0.830089905213965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,multimodal,5.0,5.0,6.0,6.0,shape_niceness_med_27,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_multimodal_vague/shape_niceness_med_27.explore_replay.pkl,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_multimodal_vague/shape_niceness_med_27.json,2,18,1.9358686174874449,1.5018431401757997,1.7733948378213995,1.6979566283366156,1.6728067514158358,1.6719470393368998,0.9263410868465893,0.9864824655125725,0.7848639030047195,0.8358451767845413,0.8492891369804404,0.739468110143623,0.830089905213965,resolve,completed
18,1.9128871389468758,1.5302005423964837,1.7904729830051238,1.7396637378084379,1.7199433720234587,1.7134480325448147,0.9099711315962478,0.9770763081619028,0.8125194796084635,0.8365998054494845,0.8440821537312265,0.7479051951163358,0.8481860946458651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,multimodal,5.0,5.0,6.0,6.0,shape_niceness_med_28,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_multimodal_vague/shape_niceness_med_28.explore_replay.pkl,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_multimodal_vague/shape_niceness_med_28.json,0,18,1.9128871389468758,1.5302005423964837,1.7904729830051238,1.7396637378084379,1.7199433720234587,1.7134480325448147,0.9099711315962478,0.9770763081619028,0.8125194796084635,0.8365998054494845,0.8440821537312265,0.7479051951163358,0.8481860946458651,baseline,completed
18,1.789023517015719,1.504533262752159,1.7569643663887262,1.6907994816010365,1.6690452476970623,1.7232818535179513,0.9137290546613781,0.9911047266287962,0.7935506875443238,0.8296724461016523,0.8393643723322048,0.7632590315142904,0.8253519376304767,-0.0039563820472936495,-0.027634288476356295,-0.07004630492187305,-0.05837192076822754,-0.049466815580800017,-0.04617229588953142,-0.04934017140130087,-0.09215069798294007,0.01250286893917929,0.0041625588783213985,0.014170744894813469,0.020484993418344272,0.007558742812011077,0.005565996117703476,0.006075297778192379,0.0,0.0068028685308100245,,multimodal,5.0,5.0,6.0,6.0,shape_niceness_med_29,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_multimodal_vague/shape_niceness_med_29.explore_replay.pkl,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_multimodal_vague/shape_niceness_med_29.json,2,18,1.7850671349684253,1.4768989742758027,1.7074975508079262,1.6446271857115051,1.6197050762957614,1.6311311555350112,0.9262319236005574,0.9952672855071176,0.8011094303563349,0.8352384422193557,0.8454396701103972,0.7632590315142904,0.8321548061612867,force_assign,completed
18,1.762597932644546,1.4819638694922024,1.7197107984075715,1.6601891111498304,1.6448829121046888,1.6797562979289367,0.9348161921995799,0.9912821896033351,0.8440423411583159,0.8616848037021502,0.8695534692772736,0.8203950390446676,0.856449048033887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,tools_only,5.0,5.0,6.0,6.0,shape_niceness_med_00,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_tools_only_vague/shape_niceness_med_00.explore_replay.pkl,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_tools_only_vague/shape_niceness_med_00.json,0,18,1.762597932644546,1.4819638694922024,1.7197107984075715,1.6601891111498304,1.6448829121046888,1.6797562979289367,0.9348161921995799,0.9912821896033351,0.8440423411583159,0.8616848037021502,0.8695534692772736,0.8203950390446676,0.856449048033887,baseline,completed
18,1.8140368558558984,1.5064674642108005,1.754062063101604,1.7076882935422883,1.6878038045589294,1.72388973730976,0.9151345980535142,0.9892655268892439,0.824725691659372,0.8395231179689805,0.848811881527895,0.8111093577403694,0.8352839515349247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,tools_only,5.0,5.0,6.0,6.0,shape_niceness_med_01,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_tools_only_vague/shape_niceness_med_01.explore_replay.pkl,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_tools_only_vague/shape_niceness_med_01.json,0,18,1.8140368558558984,1.5064674642108005,1.754062063101604,1.7076882935422883,1.6878038045589294,1.72388973730976,0.9151345980535142,0.9892655268892439,0.824725691659372,0.8395231179689805,0.848811881527895,0.8111093577403694,0.8352839515349247,baseline,completed
18,1.6407671265060466,1.4840016939891973,1.6246978540500188,1.5980107540382715,1.5853316609450971,1.614400593529603,0.9296483261356348,0.9849402649570451,0.8336841790896651,0.8528218030945018,0.8610168412241377,0.7619329097087987,0.8696464136712565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,tools_only,5.0,5.0,6.0,6.0,shape_niceness_med_02,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_tools_only_vague/shape_niceness_med_02.explore_replay.pkl,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_tools_only_vague/shape_niceness_med_02.json,0,18,1.6407671265060466,1.4840016939891973,1.6246978540500188,1.5980107540382715,1.5853316609450971,1.614400593529603,0.9296483261356348,0.9849402649570451,0.8336841790896651,0.8528218030945018,0.8610168412241377,0.7619329097087987,0.8696464136712565,baseline,completed
18,2.02620768038638,1.5887196830848347,1.9574187902134927,1.870738425842585,1.843053308379513,1.912560905050324,0.8782808806727562,0.9869700741367181,0.7198157950160837,0.7458134305343121,0.7554908781691613,0.6604938271604035,0.7567434342668783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,tools_only,5.0,5.0,6.0,6.0,shape_niceness_med_03,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_tools_only_vague/shape_niceness_med_03.explore_replay.pkl,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_tools_only_vague/shape_niceness_med_03.json,0,18,2.02620768038638,1.5887196830848347,1.9574187902134927,1.870738425842585,1.843053308379513,1.912560905050324,0.8782808806727562,0.9869700741367181,0.7198157950160837,0.7458134305343121,0.7554908781691613,0.6604938271604035,0.7567434342668783,baseline,completed
18,2.4773179590799717,1.6173456295807016,2.102193805719532,1.9800066361345727,1.937758496689438,1.9019566094298876,0.8799217619225065,0.9840508115745968,0.6866481100799277,0.727243273408839,0.7432467615046736,0.6407942238265948,0.7112849953162074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,tools_only,5.0,5.0,6.0,6.0,shape_niceness_med_04,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_tools_only_vague/shape_niceness_med_04.explore_replay.pkl,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_tools_only_vague/shape_niceness_med_04.json,0,18,2.4773179590799717,1.6173456295807016,2.102193805719532,1.9800066361345727,1.937758496689438,1.9019566094298876,0.8799217619225065,0.9840508115745968,0.6866481100799277,0.727243273408839,0.7432467615046736,0.6407942238265948,0.7112849953162074,baseline,completed
18,1.9469008339075693,1.602620934129162,1.900833416707817,1.8647223397095405,1.8335703203148717,1.8739049908474301,0.871772959651478,0.948627972638592,0.7391985542479884,0.7708706713316456,0.7792149992961172,0.7040000000000092,0.7630263112478574,0.0,-0.0014010101281431986,0.0017354614881347264,0.0014462179067789387,0.0,0.0017354614881348596,0.0014462179067791237,0.0,0.00015127169126838425,0.0,0.000139660121823737,0.00011638343485311416,0.00023276686970630234,0.0001396601218237592,0.00011638343485320668,0.0,0.0004888104263830462,,tools_only,5.0,5.0,6.0,6.0,shape_niceness_med_05,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_tools_only_vague/shape_niceness_med_05.explore_replay.pkl,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_tools_only_vague/shape_niceness_med_05.json,1,18,1.9469008339075693,1.6012199240010188,1.900833416707817,1.8664578011976753,1.8350165382216508,1.8739049908474301,0.8719242313427464,0.948627972638592,0.7394313211176947,0.7710103314534693,0.7793313827309704,0.7040000000000092,0.7635151216742404,force_assign,completed
18,2.047886251735262,1.5241798586335484,1.9536892107357182,1.8245212241705595,1.7876962950353115,1.8714699072558367,0.9144500701106134,0.9981065728969322,0.7694569533497414,0.8089457566800373,0.8221426355588838,0.6866201086354485,0.8178457055986981,0.0,-0.010179259845571664,-0.03664533544405737,-0.030537779536714476,-0.061075559073428876,-0.036645335444057237,-0.030537779536714327,-0.06615365971196141,-6.867195216342381e-05,0.0,-0.00024721902778894743,-0.00020601585649078954,0.006258318936661844,-0.00024721902778901406,-0.00020601585649093757,0.0,0.005632487042995682,,tools_only,5.0,5.0,6.0,6.0,shape_niceness_med_06,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_tools_only_vague/shape_niceness_med_06.explore_replay.pkl,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_tools_only_vague/shape_niceness_med_06.json,1,18,2.047886251735262,1.5140005987879768,1.8926136516622893,1.7878758887265023,1.7571585154985971,1.8053162475438753,0.91438139815845,0.9981065728969322,0.7757152722864032,0.8086985376522483,0.8219366197023928,0.6866201086354485,0.8234781926416938,force_assign,completed
18,2.049860493379298,1.585858168431482,1.9592639566249774,1.8772403970382776,1.8369996964250899,1.9010773265802103,0.8848440323467659,0.9752643972576726,0.7460437732887217,0.7731411139382572,0.7854642964557482,0.72688401924087,0.7632057107675779,-0.16811570930049768,-0.08200261749263005,-0.2971612335222606,-0.2476343612685505,-0.17085781294544833,-0.1649683815970615,-0.1463071546170127,-0.20171675514861276,0.029752900800201876,0.014008048752076618,0.1165765091294814,0.09714709094123451,0.03438342594800403,0.035139295630832734,0.03288346879780213,0.0,0.05918028646864848,,tools_only,5.0,5.0,6.0,6.0,shape_niceness_med_07,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_tools_only_vague/shape_niceness_med_07.explore_replay.pkl,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_tools_only_vague/shape_niceness_med_07.json,4,18,1.8817447840788004,1.503855550938852,1.788406143679529,1.712272015441216,1.6906925418080772,1.6993605714315976,0.9145969331469678,0.9892724460097492,0.7804271992367258,0.80828040956909,0.8183477652535504,0.72688401924087,0.8223859972362264,force_assign,completed
